,Unnamed: 0,Unnamed: 0.1,FIPS,State,County,PCT_DIABETES_ADULTS09,PCT_DIABETES_ADULTS10,PCT_OBESE_ADULTS09,PCT_OBESE_ADULTS10,PCT_OBESE_CHILD08,PCT_OBESE_CHILD11,PCH_OBESE_CHILD_08_11,RECFAC07,RECFAC12,PCH_RECFAC_07_12,RECFACPTH07,RECFACPTH12,PCH_RECFACPTH_07_12,NATAMEN
77,77,77,13157,GA,Jackson,0.3653846153846153,0.1960784313725492,0.16901408450704214,0.2678571428571428,0.5454545454545454,0.3653846153846153,0.37888198757763975,0.015873015873015872,0.03225806451612903,1.0,0.1189579244280014,0.066038203,0.9810613748626767,0.0
78,78,78,13159,GA,Jasper,0.4519230769230768,0.4411764705882354,0.4154929577464788,0.4702380952380952,0.4909090909090909,0.42307692307692296,0.5279503105590062,0.007936507936507936,0.008064516129032258,0.5,0.2600658853044752,0.073367572,0.4985572863576007,0.5
79,79,79,13161,GA,Jeff Davis,0.375,0.4313725490196078,0.2605633802816901,0.3928571428571429,0.5527272727272727,0.5,0.4968944099378882,0.007936507936507936,0.0,0.0,0.2683765221001541,0.0,0.0,0.0
80,80,80,13163,GA,Jefferson,0.6826923076923076,0.6666666666666667,0.9929577464788732,0.9464285714285712,0.5054545454545455,0.4807692307692307,0.5590062111801242,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.0
81,81,81,13165,GA,Jenkins,0.5673076923076923,0.607843137254902,0.6549295774647889,0.5952380952380951,0.5818181818181818,0.5192307692307692,0.4658385093167701,0.015873015873015872,0.0,0.0,0.8317724175281529,0.0,0.0,0.0
82,82,82,13167,GA,Johnson,0.6057692307692306,0.5980392156862746,0.8098591549295773,0.6309523809523809,0.4836363636363637,0.2756410256410257,0.3975155279503105,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.0
83,83,83,13169,GA,Jones,0.4326923076923077,0.5588235294117647,0.443661971830986,0.5416666666666666,0.4581818181818182,0.4166666666666666,0.577639751552795,0.031746031746031744,0.016129032258064516,0.25,0.5209135231017494,0.069986353,0.2374335246958101,0.5
84,84,84,13171,GA,Lamar,0.4711538461538462,0.4411764705882354,0.471830985915493,0.6726190476190477,0.4072727272727272,0.3782051282051282,0.6273291925465838,0.007936507936507936,0.0,0.0,0.2098346116927617,0.0,0.0,0.0
85,85,85,13173,GA,Lanier,0.4519230769230768,0.38235294117647056,0.5492957746478874,0.4345238095238095,0.4909090909090909,0.6089743589743589,0.7080745341614907,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.5
86,86,86,13175,GA,Laurens,0.5384615384615384,0.4411764705882354,0.8873239436619718,0.7916666666666667,0.6472727272727273,0.39102564102564097,0.2298136645962733,0.031746031746031744,0.016129032258064516,0.25,0.2992839080094761,0.041631107,0.24582661443882994,0.0
87,87,87,13177,GA,Lee,0.22115384615384606,0.3725490196078432,0.33802816901408456,0.5297619047619048,0.4945454545454545,0.45512820512820507,0.5527950310559006,0.015873015873015872,0.0,0.0,0.2151205043347836,0.0,0.0,0.5
88,88,88,13179,GA,Liberty,0.3653846153846153,0.2843137254901961,0.5985915492957746,0.6666666666666666,0.29818181818181816,0.0,0.4472049689440993,0.007936507936507936,0.008064516129032258,0.5,0.05867827311994444,0.015273938,0.4600107847799663,0.5
89,89,89,13181,GA,Lincoln,0.6538461538461537,0.6274509803921569,0.6830985915492958,0.8035714285714284,0.3709090909090909,0.3525641025641025,0.6645962732919255,0.007936507936507936,0.0,0.0,0.4423484011566983,0.0,0.0,0.5
90,90,90,13183,GA,Long,0.298076923076923,0.27450980392156865,0.4929577464788733,0.5119047619047619,0.4872727272727273,0.23076923076923075,0.3478260869565217,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.0
91,91,91,13185,GA,Lowndes,0.3942307692307692,0.3725490196078432,0.7535211267605634,0.5595238095238095,0.5963636363636363,0.4294871794871794,0.3540372670807453,0.06349206349206349,0.04838709677419355,0.375,0.27940815008937364,0.052377959,0.3312865582879552,0.5
92,92,92,13187,GA,Lumpkin,0.1923076923076923,0.1764705882352941,0.30281690140845074,0.41071428571428575,0.4690909090909091,0.28205128205128205,0.42857142857142855,0.023809523809523808,0.016129032258064516,0.33333333335,0.4005524855107114,0.06533599,0.2882619747533306,0.5
93,93,93,13189,GA,McDuffie,0.5673076923076923,0.7254901960784313,0.4788732394366198,0.6309523809523809,0.6763636363636364,0.3782051282051282,0.16770186335403725,0.007936507936507936,0.0,0.0,0.16503298263562513,0.0,0.0,0.5
94,94,94,13191,GA,McIntosh,0.625,0.607843137254902,0.5774647887323944,0.5714285714285714,0.3563636363636364,0.2948717948717948,0.6335403726708074,0.007936507936507936,0.0,0.0,0.3101807399386441,0.0,0.0,0.5
95,95,95,13193,GA,Macon,0.7596153846153846,0.6862745098039217,0.7183098591549295,0.7321428571428572,0.5854545454545456,0.7371794871794871,0.6708074534161489,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.0
96,96,96,13195,GA,Madison,0.3846153846153846,0.4411764705882354,0.5211267605633803,0.5833333333333333,0.5854545454545456,0.3205128205128205,0.2670807453416149,0.015873015873015872,0.0,0.0,0.25575953769782805,0.0,0.0,0.0
97,97,97,13197,GA,Marion,0.4903846153846153,0.6666666666666667,0.5915492957746478,0.5952380952380951,0.5127272727272727,0.5897435897435896,0.6521739130434782,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.0
98,98,98,13199,GA,Meriwether,0.6346153846153846,0.5784313725490196,0.5845070422535212,0.6190476190476188,0.4218181818181818,0.40384615384615385,0.6273291925465838,0.007936507936507936,0.0,0.0,0.15589345167212926,0.0,0.0,0.0
99,99,99,13201,GA,Miller,0.7499999999999999,0.6960784313725491,0.647887323943662,0.5773809523809524,0.48,0.4487179487179487,0.5714285714285714,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.0
100,100,100,13205,GA,Mitchell,0.4999999999999999,0.5490196078431373,0.7746478873239434,0.5595238095238095,0.4618181818181818,0.3589743589743589,0.515527950310559,0.007936507936507936,0.0,0.0,0.1474923184914158,0.0,0.0,0.0
101,101,101,13207,GA,Monroe,0.4326923076923077,0.4901960784313727,0.5352112676056336,0.6369047619047619,0.5418181818181819,0.5897435897435896,0.6024844720496895,0.015873015873015872,0.024193548387096774,0.75,0.2834177680284073,0.112625296,0.7022684906854304,0.5
102,102,102,13209,GA,Montgomery,0.3461538461538461,0.4901960784313727,0.5704225352112675,0.6428571428571429,0.4436363636363636,0.4487179487179487,0.6335403726708074,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.5
103,103,103,13211,GA,Morgan,0.5576923076923076,0.6176470588235294,0.4225352112676057,0.5714285714285714,1.0,0.7820512820512819,0.0062111801242235795,0.0,0.016129032258064516,0.5,0.0,0.11185056800000001,0.497462358201097,0.5
104,104,104,13213,GA,Murray,0.3461538461538461,0.4215686274509804,0.443661971830986,0.3452380952380952,0.5418181818181819,0.5448717948717948,0.5590062111801242,0.007936507936507936,0.0,0.0,0.08722286285836275,0.0,0.0,0.5
105,105,105,13215,GA,Muscogee,0.5576923076923076,0.5098039215686275,0.8309859154929579,0.8273809523809521,0.4618181818181818,0.2628205128205128,0.42236024844720493,0.1349206349206349,0.1129032258064516,0.4117647059,0.3236242916212863,0.070559893,0.3853107355863613,0.5
106,106,106,13217,GA,Newton,0.3557692307692307,0.38235294117647056,0.5704225352112675,0.5833333333333333,0.4509090909090909,0.3717948717948718,0.546583850931677,0.06349206349206349,0.04838709677419355,0.375,0.29684872254604466,0.05911038900000001,0.3519029755664692,0.5
107,107,107,13219,GA,Oconee,0.1923076923076923,0.2254901960784313,0.19718309859154934,0.2857142857142857,0.6654545454545455,0.3269230769230769,0.13664596273291926,0.03968253968253968,0.04838709677419355,0.6,0.5636920460381123,0.178470508,0.5595241869946936,0.0
108,108,108,13221,GA,Oglethorpe,0.4134615384615383,0.4313725490196078,0.5281690140845071,0.4166666666666666,0.56,0.8589743589743588,0.8322981366459626,0.007936507936507936,0.008064516129032258,0.5,0.2544406258898236,0.068408811,0.475138147846367,0.0
109,109,109,13223,GA,Paulding,0.2692307692307691,0.3431372549019609,0.21126760563380284,0.2202380952380953,0.4,0.14102564102564094,0.40993788819875776,0.14285714285714285,0.1129032258064516,0.3888888889000001,0.4999491797112306,0.096685083,0.3417652670266233,0.5
110,110,110,13225,GA,Peach,0.5384615384615384,0.5686274509803921,0.4929577464788733,0.7023809523809524,0.5018181818181818,0.6474358974358975,0.7267080745341614,0.007936507936507936,0.008064516129032258,0.5,0.1356744583068955,0.036203027,0.4715644916068741,0.0
111,111,111,13227,GA,Pickens,0.4711538461538462,0.3921568627450981,0.21830985915492945,0.23809523809523805,0.4763636363636364,0.22435897435897434,0.36024844720496896,0.023809523809523808,0.016129032258064516,0.33333333335,0.3505064783265687,0.068334017,0.3445364781478887,0.5
112,112,112,13229,GA,Pierce,0.4615384615384614,0.5784313725490196,0.3943661971830985,0.5178571428571429,0.36,0.3461538461538461,0.6770186335403726,0.007936507936507936,0.008064516129032258,0.5,0.19900846030362074,0.053067289000000004,0.4712481721622426,0.0
113,113,113,13231,GA,Pike,0.40384615384615374,0.4313725490196078,0.4647887323943661,0.5595238095238095,0.34909090909090906,0.2628205128205128,0.6149068322981366,0.023809523809523808,0.008064516129032258,0.16666666665000002,0.6198743681821021,0.05614823099999999,0.16007618052989964,0.0
114,114,114,13233,GA,Polk,0.4711538461538462,0.607843137254902,0.4084507042253522,0.2678571428571428,0.52,0.5,0.5527950310559006,0.031746031746031744,0.024193548387096774,0.375,0.3428474908161392,0.072836749,0.3754428904265925,0.5
115,115,115,13235,GA,Pulaski,0.4326923076923077,0.5294117647058824,0.4859154929577464,0.5238095238095237,0.6945454545454546,0.5256410256410255,0.2795031055900621,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.5
116,116,116,13237,GA,Putnam,0.6346153846153846,0.6764705882352942,0.4154929577464788,0.6190476190476188,0.5163636363636364,0.6282051282051282,0.6832298136645962,0.0,0.024193548387096774,,0.0,0.141522785,,1.0
117,117,117,13239,GA,Quitman,0.7788461538461537,0.8823529411764707,0.6760563380281689,0.5535714285714285,0.8581818181818183,0.7948717948717947,0.2608695652173913,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.5
118,118,118,13241,GA,Rabun,0.4807692307692307,0.6176470588235294,0.24647887323943665,0.4345238095238095,0.5418181818181819,0.5128205128205128,0.5279503105590062,0.007936507936507936,0.0,0.0,0.2144711428595352,0.0,0.0,1.0
119,119,119,13243,GA,Randolph,0.8557692307692307,0.872549019607843,0.9014084507042256,0.869047619047619,0.5745454545454546,0.532051282051282,0.4906832298136646,0.007936507936507936,0.0,0.0,0.4877127959490502,0.0,0.0,0.0
120,120,120,13245,GA,Richmond,0.4519230769230768,0.4411764705882354,0.647887323943662,0.6607142857142856,0.34545454545454546,0.3012820512820512,0.6583850931677018,0.12698412698412698,0.0967741935483871,0.375,0.28805708435518185,0.059233811,0.3634004185151814,0.0
121,121,121,13247,GA,Rockdale,0.4134615384615383,0.607843137254902,0.6408450704225351,0.6666666666666666,0.56,0.5705128205128205,0.5527950310559006,0.06349206349206349,0.04032258064516129,0.3125,0.34728416899033626,0.058261478,0.2964768707933461,0.5
122,122,122,13249,GA,Schley,0.4711538461538462,0.5490196078431373,0.5140845070422536,0.4226190476190476,0.5381818181818182,0.5897435897435896,0.6086956521739131,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.0
123,123,123,13251,GA,Screven,0.625,0.5490196078431373,0.5352112676056336,0.708333333333333,0.4254545454545454,0.6346153846153846,0.8447204968944101,0.007936507936507936,0.0,0.0,0.2360935726653058,0.0,0.0,0.0
124,124,124,13253,GA,Seminole,0.673076923076923,0.7352941176470591,0.6619718309859157,0.6130952380952382,0.41818181818181815,0.3653846153846153,0.5962732919254657,0.007936507936507936,0.0,0.0,0.39419662605078026,0.0,0.0,0.5
125,125,125,13255,GA,Spalding,0.4519230769230768,0.5196078431372549,0.5985915492957746,0.7202380952380951,0.41454545454545455,0.3717948717948718,0.6086956521739131,0.05555555555555555,0.05645161290322581,0.5,0.3943716683833472,0.109606201,0.4911608307957069,0.0
126,126,126,13257,GA,Stephens,0.5192307692307693,0.7549019607843138,0.647887323943662,0.5833333333333333,0.4,0.3333333333333333,0.5962732919254657,0.023809523809523808,0.024193548387096774,0.5,0.4226818428566759,0.11587038,0.4844546714928296,0.5
127,127,127,13259,GA,Stewart,0.9519230769230768,0.6176470588235294,0.8521126760563379,0.7559523809523809,0.3890909090909089,0.3461538461538461,0.6273291925465838,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.0
128,128,128,13261,GA,Sumter,0.6634615384615384,0.6176470588235294,0.8028169014084509,0.9107142857142856,0.7527272727272727,0.7499999999999999,0.3975155279503105,0.023809523809523808,0.008064516129032258,0.16666666665000002,0.3273187957051994,0.031691702999999995,0.17110746005909422,0.5
129,129,129,13263,GA,Talbot,0.8461538461538459,0.9215686274509804,0.8380281690140847,0.7678571428571426,0.6909090909090909,0.4615384615384615,0.2236024844720497,0.007936507936507936,0.0,0.0,0.5408800260818867,0.0,0.0,0.5
130,130,130,13265,GA,Taliaferro,0.8557692307692307,0.8823529411764707,0.8028169014084509,0.7916666666666667,0.7599999999999999,0.41025641025641024,0.05590062111801244,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.0
131,131,131,13267,GA,Tattnall,0.3173076923076922,0.3137254901960785,0.4014084507042253,0.5714285714285714,0.6618181818181817,0.7179487179487178,0.5217391304347826,0.007936507936507936,0.0,0.0,0.15461786260164134,0.0,0.0,0.5
132,132,132,13269,GA,Taylor,0.6346153846153846,0.5882352941176472,0.7394366197183097,0.6607142857142856,0.5309090909090909,0.3333333333333333,0.3726708074534161,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.0
133,133,133,13271,GA,Telfair,0.4423076923076921,0.4705882352941176,0.443661971830986,0.5178571428571429,0.5927272727272728,0.39743589743589736,0.3291925465838509,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.0
134,134,134,13273,GA,Terrell,0.6634615384615384,0.7254901960784313,1.0,0.994047619047619,0.4654545454545455,0.39102564102564097,0.5403726708074534,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.0
135,135,135,13275,GA,Thomas,0.6826923076923076,0.6274509803921569,0.7605633802816902,0.6369047619047619,0.2290909090909091,0.25,0.8074534161490683,0.031746031746031744,0.04032258064516129,0.625,0.3136796113999825,0.111796798,0.6298503680435709,0.5
136,136,136,13277,GA,Tift,0.5384615384615384,0.5980392156862746,0.7042253521126759,0.6011904761904762,0.6363636363636364,0.4294871794871794,0.2857142857142857,0.03968253968253968,0.04032258064516129,0.5,0.4213916316961823,0.12176115300000001,0.510642736285692,0.5
137,137,137,13279,GA,Toombs,0.5673076923076923,0.6274509803921569,0.5845070422535212,0.6964285714285714,0.5490909090909091,0.7371794871794871,0.732919254658385,0.015873015873015872,0.008064516129032258,0.25,0.25587928181537384,0.036609921000000004,0.25284710415274425,0.5
138,138,138,13281,GA,Towns,0.6057692307692306,0.6666666666666667,0.2253521126760563,0.3273809523809523,0.5745454545454546,0.2948717948717948,0.2608695652173913,0.007936507936507936,0.0,0.0,0.3274495348102495,0.0,0.0,1.0
139,139,139,13283,GA,Treutlen,0.4423076923076921,0.4901960784313727,0.8169014084507041,0.7678571428571426,0.5454545454545454,0.5705128205128205,0.577639751552795,0.007936507936507936,0.0,0.0,0.5144822582767895,0.0,0.0,0.0
140,140,140,13285,GA,Troup,0.548076923076923,0.6274509803921569,0.669014084507042,0.5357142857142856,0.44,0.4743589743589744,0.6645962732919255,0.047619047619047616,0.04838709677419355,0.5,0.3362093426011001,0.087632179,0.4606256730929983,0.5
141,141,141,13287,GA,Turner,0.6634615384615384,0.5980392156862746,0.7605633802816902,0.6369047619047619,0.4945454545454545,0.14102564102564094,0.2484472049689441,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.5
142,142,142,13289,GA,Twiggs,0.6442307692307692,0.7450980392156864,0.647887323943662,0.6011904761904762,0.5818181818181818,0.6987179487179486,0.639751552795031,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.0
143,143,143,13291,GA,Union,0.596153846153846,0.6470588235294119,0.2605633802816901,0.2797619047619049,0.3527272727272727,0.3525641025641025,0.6956521739130435,0.007936507936507936,0.016129032258064516,1.0,0.17002488814003452,0.093235747,0.9690903466047938,1.0
144,144,144,13293,GA,Upson,0.548076923076923,0.6176470588235294,0.4999999999999999,0.7440476190476188,0.4763636363636364,0.4166666666666666,0.546583850931677,0.023809523809523808,0.0,0.0,0.3868842346504832,0.0,0.0,0.5
145,145,145,13295,GA,Walker,0.3942307692307692,0.5784313725490196,0.5070422535211268,0.6011904761904762,0.4363636363636363,0.3717948717948718,0.5714285714285714,0.03968253968253968,0.03225806451612903,0.4,0.2751401836927412,0.058742327000000004,0.3773040199818253,0.0
146,146,146,13297,GA,Walton,0.375,0.4019607843137256,0.35915492957746464,0.38095238095238093,0.509090909090909,0.4935897435897435,0.5652173913043478,0.05555555555555555,0.03225806451612903,0.2857142857,0.2987410043017685,0.047295300000000005,0.2797805103249141,0.0
147,147,147,13299,GA,Ware,0.6346153846153846,0.7352941176470591,0.556338028169014,0.7261904761904762,0.4763636363636364,0.33974358974358976,0.4720496894409938,0.03968253968253968,0.03225806451612903,0.4,0.494350283399089,0.111666341,0.3991919821890448,0.0
148,148,148,13301,GA,Warren,0.7499999999999999,0.7843137254901962,0.8309859154929579,0.9107142857142856,0.5781818181818182,1.0,0.937888198757764,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.5
149,149,149,13303,GA,Washington,0.6538461538461537,0.7352941176470591,0.8028169014084509,0.7619047619047621,0.5963636363636363,0.7307692307692306,0.6459627329192547,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.0
150,150,150,13305,GA,Wayne,0.298076923076923,0.4215686274509804,0.6338028169014083,0.6845238095238093,0.48,0.33974358974358976,0.4658385093167701,0.023809523809523808,0.016129032258064516,0.33333333335,0.3675506983580881,0.06599571,0.3173165822594674,0.0
151,151,151,13307,GA,Webster,0.6538461538461537,0.6274509803921569,0.6126760563380281,0.5476190476190477,0.5927272727272728,0.8076923076923077,0.7267080745341614,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.0
152,152,152,13309,GA,Wheeler,0.3269230769230769,0.29411764705882365,0.4929577464788733,0.5773809523809524,0.4618181818181818,0.4423076923076923,0.5962732919254657,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.5
153,153,153,13311,GA,White,0.3653846153846153,0.38235294117647056,0.4154929577464788,0.3988095238095239,0.4727272727272727,0.4358974358974359,0.5714285714285714,0.023809523809523808,0.008064516129032258,0.16666666665000002,0.4284766630963924,0.036289737,0.1496755846738647,0.5
154,154,154,13313,GA,Whitfield,0.3942307692307692,0.3627450980392157,0.4154929577464788,0.3869047619047618,0.6545454545454545,0.7756410256410257,0.5900621118012421,0.07936507936507936,0.04838709677419355,0.3,0.3831965229465727,0.058050097,0.2677168481089232,0.0
155,155,155,13315,GA,Wilcox,0.4326923076923077,0.4215686274509804,0.6760563380281689,0.5416666666666666,0.4618181818181818,0.4423076923076923,0.5962732919254657,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.0
156,156,156,13317,GA,Wilkes,0.7884615384615383,0.8921568627450979,0.5422535211267605,0.6428571428571429,0.36,0.3269230769230769,0.6583850931677018,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.5
157,157,157,13319,GA,Wilkinson,0.6346153846153846,0.6372549019607845,0.6267605633802819,0.6071428571428572,0.7599999999999999,0.5512820512820512,0.19254658385093168,0.0,0.0,0.5,0.0,0.0,0.497462358201097,0.5
158,158,158,13321,GA,Worth,0.4423076923076921,0.480392156862745,0.4507042253521126,0.5773809523809524,0.6254545454545454,0.4871794871794871,0.36024844720496896,0.047619047619047616,0.016129032258064516,0.16666666665000002,1.0,0.091992089,0.1625716413512873,0.5
