,FIPS,State,County,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,MEDHHINC10,POVRATE10,PERPOV10,CHILDPOVRATE10,PERCHLDPOV10,METRO13
0,13001,GA,Appling,0.6844610702731247,0.2464145717249288,0.27657695421628536,0.062233475098738,0.16088032148779788,0.1051506747110187,0.3818861245962623,0.6767925444290754,0.22018634616050708,0.5668789808917197,0.0,0.54251012145749,1.0,0.0
1,13003,GA,Atkinson,0.5210390473268718,0.22771279887300597,0.7631591050459953,0.01625276543559554,0.2714874678288498,0.2914026423639378,0.27049803531955163,0.8967660519320922,0.08125800976758685,0.9426751592356687,1.0,0.9959514170040487,1.0,0.0
2,13005,GA,Bacon,0.7511818520404098,0.20368206712635917,0.20472023232773576,0.026110076868959862,0.052880606068162854,0.15710368463165017,0.376799911548212,0.6585439713447351,0.13517024003325137,0.6019108280254777,1.0,0.5384615384615385,1.0,0.0
3,13007,GA,Baker,0.406347422782599,0.626591751457135,0.10978476705309466,0.06318592666561328,0.19128054563150804,0.10102623014261235,0.45598806057692837,0.5068645177949737,0.17427522427349243,0.6146496815286624,1.0,0.6417004048582997,1.0,1.0
4,13009,GA,Baldwin,0.4846928051579072,0.5572037022610299,0.038701244936285864,0.11780750871873442,0.13635946900824478,0.06863033924689665,0.3261872966608666,0.32160190465455274,0.21135395379446503,0.6464968152866242,0.0,0.5182186234817814,1.0,0.0
5,13011,GA,Banks,0.9194265068498173,0.02646419239183793,0.15705656446573774,0.082392397465644,0.14354072249673794,0.0,0.34407188746548767,0.643222483973544,0.31708288594090955,0.30891719745222923,0.0,0.3198380566801619,0.0,0.0
6,13013,GA,Barrow,0.7341923677577962,0.14809525834486872,0.2557811594578007,0.321007532506198,0.1374559835588828,0.07036483727967953,0.21965468516103634,0.8446871150659604,0.49364414117973054,0.16878980891719744,0.0,0.17813765182186234,0.0,1.0
7,13015,GA,Bartow,0.7960506337068738,0.13188076479647393,0.22253476933970837,0.06399065960844845,0.21090412208791037,0.09398538837938615,0.2692238355612258,0.7451563260862426,0.3452945862630321,0.24840764331210188,0.0,0.2631578947368421,0.0,1.0
8,13017,GA,Ben Hill,0.5284668967058258,0.46541025840780453,0.16221876516503286,0.06176144261817634,0.1954883743786723,0.019771534359621583,0.40258070637535076,0.7259173240361271,0.1043088220013162,0.6751592356687898,1.0,0.659919028340081,1.0,0.0
9,13019,GA,Berrien,0.8390680349611216,0.13962812055515544,0.1223413574986561,0.03742837314524973,0.16733398806376065,0.02711569537682188,0.395422972842635,0.6679896569229029,0.15538083197672406,0.4777070063694267,0.0,0.5020242914979758,1.0,0.0
10,13021,GA,Bibb,0.33987648333710285,0.702064955922791,0.06502467694040578,0.1495905525648623,0.13532969882155854,0.08293166775036477,0.35012989395979366,0.6802796013751808,0.21358802951058156,0.6114649681528662,0.0,0.6032388663967613,1.0,1.0
11,13023,GA,Bleckley,0.6651557183732864,0.3637237612778495,0.0482420027388767,0.0764298066830193,0.03930289545852277,0.04003465509637359,0.44542367857498516,0.46417799669082266,0.25329915832496275,0.4171974522292994,0.0,0.36842105263157904,1.0,0.0
12,13025,GA,Brantley,0.9627939884571827,0.03493720873032532,0.033931985016161,0.016060445317329152,0.22309193632734367,0.01893653480414118,0.3351275924881848,0.7329649274351578,0.20513664230542758,0.5382165605095541,0.0,0.4757085020242915,0.0,1.0
13,13027,GA,Brooks,0.5331575654921252,0.47279536220603424,0.14383461808588832,0.02683094375427551,0.21674462066097455,0.05365961652776156,0.4717795276454965,0.5399048357909213,0.14166464618475286,0.5668789808917197,1.0,0.597165991902834,1.0,1.0
14,13029,GA,Bryan,0.7702276122072244,0.18518088614360054,0.11683373217714363,0.14600985311813053,0.19650640929257573,0.1268502038688894,0.20593869851976554,0.9156340461703537,0.7202902566589311,0.16242038216560511,0.0,0.15789473684210525,0.0,1.0
15,13031,GA,Bulloch,0.6283893894935682,0.36878594019869354,0.08616735586176502,0.134397739733508,0.1483265134284526,0.1439912281466322,0.21126199843013757,0.32463344757346585,0.13951716255065638,0.8789808917197451,1.0,0.4615384615384615,1.0,0.0
16,13033,GA,Burke,0.3933371673732784,0.665047598214799,0.05933561449807792,0.02470227073068875,0.1478483010625556,0.14952941935281433,0.3191355798100952,0.8448722495091016,0.11778254996363133,0.8343949044585987,1.0,0.771255060728745,1.0,1.0
17,13035,GA,Butts,0.6601484304759165,0.3656395422216219,0.055363296211051925,0.03719631195199965,0.16123311312582925,0.022107441258042752,0.34860029750539295,0.45987106823581314,0.3444633022756399,0.31210191082802546,0.0,0.29554655870445345,0.0,1.0
18,13037,GA,Calhoun,0.2367559772632561,0.8275237735928648,0.10045252895907053,0.03961880208391906,0.09861223064798509,0.0,0.3206567466836461,0.2723219506775243,0.081933428007343,0.9585987261146496,1.0,0.6497975708502025,1.0,0.0
19,13039,GA,Camden,0.6934006611727742,0.2548716397783161,0.1398095292955433,0.13010808619372186,0.3339623928514585,0.2415711240070217,0.20747590120060755,0.7632073373428331,0.43434588341242075,0.2802547770700637,0.0,0.2510121457489879,0.0,0.0
20,13043,GA,Candler,0.5957968649098754,0.32592406670383844,0.3353614137279465,0.04630073491444996,0.053351483888570646,0.015851045841301276,0.4185353152388786,0.6695133886260142,0.11445741401406255,0.589171974522293,0.0,0.5931174089068827,1.0,0.0
21,13045,GA,Carroll,0.7132841300905101,0.24022545323168798,0.1730530003323212,0.06899222161376976,0.19642499583764542,0.029965850435716368,0.28335502806854385,0.6569807407110841,0.3698347823075058,0.3917197452229299,0.0,0.3117408906882591,0.0,1.0
22,13047,GA,Catoosa,0.9517769959254502,0.02454805764651892,0.04802070394099979,0.11048009315231737,0.21908874139932855,0.08178811929860039,0.38460719329460163,0.6222832141838243,0.40611686467389424,0.24203821656050956,0.0,0.2368421052631579,0.0,1.0
23,13049,GA,Charlton,0.6382776357442215,0.3806341144296259,0.05611768412543255,0.056417935823786756,0.2289977123552619,0.04296848443222646,0.350904866495043,0.4058784484900694,0.14597693186934987,0.6751592356687898,0.0,0.4696356275303644,0.0,0.0
24,13051,GA,Chatham,0.43997389488905997,0.5360115611459224,0.14930079245273473,0.22081408782034215,0.16238830404038104,0.14727892994545486,0.3398423550759015,0.4680746199285943,0.3262962834678397,0.41401273885350315,0.0,0.37651821862348184,1.0,1.0
25,13053,GA,Chattahooch,0.5925678064873723,0.24291750198418025,0.3759477689429079,0.1923000094730524,0.4361538816981819,0.9592558567635836,0.0,0.7679179878599901,0.38801911953171003,0.375796178343949,0.0,0.2368421052631579,0.0,1.0
26,13055,GA,Chattooga,0.83622393865821,0.14664943471698086,0.10354260357014024,0.03647210948485084,0.1353289653670096,0.013401830026165644,0.4266975803574299,0.46031986475781145,0.17496796092965258,0.4394904458598726,0.0,0.40283400809716596,0.0,0.0
27,13057,GA,Cherokee,0.8156298797138768,0.06954255160995011,0.28470539561044117,0.15181309839146812,0.18340984486702835,0.06831481749419946,0.21415506978516718,0.7942127214904207,0.6863807973398912,0.06050955414012737,0.0,0.05668016194331982,0.0,1.0
28,13059,GA,Clarke,0.5222422436573828,0.35356523437141196,0.3123160451715508,0.389748060645071,0.08860717714614301,0.07169142321229036,0.18816102616620306,0.1231381174823142,0.17514114509369264,0.8471337579617834,1.0,0.5404858299595142,0.0,1.0
29,13061,GA,Clay,0.2818131908878384,0.8165162182288762,0.0,0.026848860593836503,0.25347162374368404,0.05476655748335667,0.6212416811799217,0.4608667368556394,0.05529770357798483,0.9235668789808917,1.0,1.0,1.0,0.0
30,13063,GA,Clayton,0.0,0.8822631188082604,0.4166791700649639,0.46856299894347836,0.158891192751122,0.06921082954329533,0.11433844257416659,0.8891874297474909,0.22008243566208305,0.5063694267515924,0.0,0.5101214574898786,0.0,1.0
31,13065,GA,Clinch,0.6387925333545205,0.3712147878160273,0.08610543890366051,0.015132772358357378,0.40999229139269083,0.1025724610522389,0.35446430601809337,0.7688640812914861,0.11327976169859028,0.5732484076433121,1.0,0.5263157894736842,1.0,0.0
32,13067,GA,Cobb,0.5123023728779975,0.32803993602995885,0.37101650000982755,0.4184066173369059,0.14198433194392593,0.06764368006442921,0.1955730193817628,0.6706781368515684,0.616258529320079,0.232484076433121,0.0,0.2186234817813765,0.0,1.0
33,13069,GA,Coffee,0.5712797424426522,0.35638135860474274,0.3067621686283218,0.06485876860611373,0.1506530312576325,0.03703981326690525,0.288074926819476,0.7082645936624771,0.16694953413459873,0.6114649681528662,0.0,0.6153846153846154,1.0,0.0
34,13071,GA,Colquitt,0.5427318879857482,0.2990520091675424,0.5269087402419165,0.05744319837696307,0.16120597530751915,0.045977271974521186,0.35908371632382446,0.8056386604246712,0.14067749644972463,0.6210191082802548,0.0,0.534412955465587,1.0,0.0
35,13073,GA,Columbia,0.724351715146049,0.19405938626998254,0.1349547078586664,0.35997751627239777,0.20693466606914565,0.25996551922503675,0.255234377634244,0.778508067622975,0.7022271483495549,0.06687898089171976,0.0,0.03441295546558703,0.0,1.0
36,13075,GA,Cook,0.6166576789155371,0.36600601258512916,0.16646868808506904,0.05947561603907854,0.16192916149275605,0.02025614788033881,0.3823214046269381,0.7749794964947723,0.14473000588826157,0.5732484076433121,0.0,0.5607287449392714,1.0,0.0
37,13077,GA,Coweta,0.711754990180898,0.22809225103172273,0.18986716817781019,0.13875686867776205,0.16360803895523798,0.07393668297733996,0.2615734224333494,0.7854944745496906,0.5631949014582106,0.13694267515923567,0.0,0.16194331983805665,0.0,1.0
38,13079,GA,Crawford,0.7209422865450792,0.29801313896474263,0.05080421014557201,0.02105409722858895,0.3019764399729795,0.0276037953257457,0.36978199143554585,0.4730871551291611,0.30663988084929517,0.3917197452229299,0.0,0.4230769230769231,0.0,1.0
39,13081,GA,Crisp,0.4614425597957009,0.5781665799739479,0.07701259791166329,0.07131512080238471,0.07510061162774834,0.044622794616257566,0.4013345398742698,0.7022228694911671,0.19647743410342558,0.7388535031847133,1.0,0.7793522267206477,1.0,0.0
40,13083,GA,Dade,0.981689245882191,0.00730775733704462,0.030446245150027477,0.0622265180280574,0.28662596971859544,0.052402759159282705,0.4188682248714195,0.3959508490892979,0.2818399085587614,0.30573248407643316,0.0,0.27125506072874495,0.0,1.0
41,13085,GA,Dawson,0.9621524820544056,0.0016015915626495796,0.10713608997101612,0.04982987579627487,0.23977656040621642,0.06245238846480363,0.40376806184724656,0.47679931567431094,0.4717536628450694,0.22929936305732482,0.0,0.2591093117408907,0.0,1.0
42,13087,GA,Decatur,0.46598791014728924,0.5512026837208084,0.13706390627958612,0.04414480542216935,0.15015794943711028,0.018783131963050835,0.40009100026582584,0.65637784461994,0.16281043261404177,0.5859872611464968,1.0,0.6052631578947368,1.0,0.0
43,13089,GA,DeKalb,0.18557699541066194,0.7252790728766548,0.29144863561815015,0.48138583323120104,0.13134263989361974,0.061727211397831105,0.2064728202868253,0.55097232864803,0.4014582106612171,0.4044585987261146,0.0,0.35627530364372473,0.0,1.0
44,13091,GA,Dodge,0.6237250793271832,0.3984414769717717,0.08243404546592398,0.04106978018134511,0.13123848934767282,0.023993598917812685,0.39619473037495556,0.51241324426011,0.17048249108101554,0.5031847133757962,0.0,0.4939271255060729,0.0,0.0
45,13093,GA,Dooly,0.35450051520114123,0.6689631471464034,0.16091970911160097,0.05632006032256793,0.07866520073550821,0.03505603561735056,0.3939399939307017,0.37016980308103736,0.14424509022894946,0.589171974522293,1.0,0.5263157894736842,1.0,0.0
46,13095,GA,Dougherty,0.17936076837890286,0.9050995662188923,0.04460693564638743,0.06936847524455057,0.13728288828533727,0.09585760032632967,0.3288624927564415,0.6762733484526462,0.12664957916248137,0.9044585987261147,1.0,0.8157894736842106,1.0,1.0
47,13097,GA,Douglas,0.4238904502246541,0.5238216690519921,0.24603116839343303,0.13194036894584754,0.17782018774969544,0.1685252234364677,0.1868055887728961,0.8519347657696624,0.5022340757161166,0.19108280254777066,0.0,0.2064777327935223,0.0,1.0
48,13099,GA,Early,0.4077093778943185,0.6682902029970392,0.023890312859999756,0.02894074691492037,0.22653917270727605,0.031672457042846464,0.49174979278914055,0.7179887870059803,0.11577361366076686,0.6656050955414013,1.0,0.6356275303643725,1.0,0.0
49,13101,GA,Echols,0.5976474804243235,0.05067469614740733,0.9246641548296298,0.02525750215240331,1.0,0.04321253440668836,0.24067190424623475,0.9176444611247562,0.15217692494198332,0.6464968152866242,0.0,0.6417004048582997,0.0,1.0
50,13103,GA,Effingham,0.8118352583098615,0.17752649854516123,0.0666811582836814,0.07442645623402139,0.18950485216856838,0.05338070227123366,0.2112527062875263,0.8640722900290926,0.6257143846766652,0.12420382165605093,0.0,0.12550607287449392,0.0,1.0
51,13105,GA,Elbert,0.6086973757013202,0.3942196039395802,0.12903510286096567,0.05409112923931009,0.13457204027252237,0.04322125047720486,0.512940896483963,0.5129729467928582,0.15588306605244018,0.5668789808917197,0.0,0.5850202429149798,1.0,0.0
52,13107,GA,Emanuel,0.5664958168348122,0.4497840143616212,0.10569484222333062,0.061854076490800186,0.14930054106942073,0.023142910435402588,0.4024512829037907,0.6563434509933477,0.12292611963562051,0.7261146496815286,1.0,0.6923076923076924,1.0,0.0
53,13109,GA,Evans,0.5160771190812756,0.38722260683020693,0.3983949528694861,0.048890957161408434,0.06000978428368261,0.0,0.3902746161404125,0.680192609682921,0.14789927609019432,0.5796178343949044,1.0,0.576923076923077,1.0,0.0
54,13111,GA,Fannin,0.9955683158850034,0.0,0.03253507487021926,0.025882399583261946,0.2106026722683035,0.04416607252119313,0.714249637920097,0.23292539491709222,0.16220428803990164,0.3662420382165605,0.0,0.3906882591093117,0.0,0.0
55,13113,GA,Fayette,0.651263681532119,0.26533764744424304,0.17925066404234768,0.3641053464421064,0.1521045378099487,0.0997833184869599,0.3521845160754067,0.7189217813023483,0.9592497662013786,0.0,0.0,0.02226720647773279,0.0,1.0
56,13115,GA,Floyd,0.7231358069431058,0.186334918749815,0.27613889741368747,0.11811733661986624,0.1477309483347281,0.10135221117992933,0.41160823856262707,0.582828283303258,0.24941983305046586,0.39490445859872614,0.0,0.3522267206477733,0.0,1.0
57,13117,GA,Forsyth,0.8036566557008658,0.02892852902584486,0.27934858949017854,0.5874195004975736,0.1512786679878628,0.053633468316212074,0.20318359783920437,0.9917090535646473,1.0,0.01592356687898089,0.0,0.0,0.0,1.0
58,13119,GA,Franklin,0.868452238350692,0.10789712947877887,0.10069377481259661,0.04912473379674413,0.09631505100076206,0.031574837053061695,0.5158836043476249,0.4552017303755978,0.21166568528973712,0.35987261146496813,0.0,0.4068825910931175,0.0,0.0
59,13121,GA,Fulton,0.3245747641917311,0.5876339827746274,0.22917357110483141,0.5280279411206907,0.1263617500518919,0.05434644288446151,0.20914782034563634,0.5507418510448306,0.5142357382840913,0.3503184713375796,0.0,0.30364372469635625,1.0,1.0
60,13123,GA,Gilmer,0.904860279402828,0.0004040413662046728,0.2804004642247449,0.018803246607570323,0.18665611470055612,0.09242346854282991,0.5488307583250932,0.42666832096427915,0.2740293027605556,0.29299363057324834,0.0,0.40283400809716596,0.0,0.0
61,13125,GA,Glascock,0.9119978197256886,0.10651285371224571,0.00823485812518824,0.0,0.16658586442386042,0.0,0.4453918029971668,0.7196959737759345,0.2172768522046344,0.375796178343949,0.0,0.29554655870445345,0.0,0.0
62,13127,GA,Glynn,0.6154808533461753,0.34645417708651904,0.18230496369019622,0.10390842512695703,0.13448402572665175,0.16200385947602472,0.4435376088690169,0.5700759057934384,0.33088566381490075,0.3853503184713376,0.0,0.43117408906882587,1.0,1.0
63,13129,GA,Gordon,0.7990416268049705,0.04365025220266976,0.42828868079515,0.08705353951930646,0.17277768772585814,0.15478172344605537,0.3101741120122703,0.758343460532205,0.2904125246787434,0.375796178343949,0.0,0.3522267206477733,0.0,0.0
64,13131,GA,Grady,0.5509423977587864,0.3835584611129576,0.297706172929361,0.03272577457451795,0.39589162768966946,0.06969718627811586,0.4081516399259451,0.6738636449895237,0.12832946555366978,0.6815286624203822,1.0,0.5951417004048583,1.0,0.0
65,13133,GA,Greene,0.49447947784144586,0.5128088747035636,0.15459795201147083,0.029084462840760664,0.174260732823778,0.10899097538058722,0.6770197471753063,0.3324321352282161,0.20979529631810467,0.6592356687898089,1.0,0.6639676113360325,1.0,0.0
66,13135,GA,Gwinnett,0.3628387629014578,0.3068069716594755,0.626101069363275,1.0,0.13980157120633468,0.07424697508772726,0.12212749290150877,0.9054720730133702,0.5881507394963804,0.21974522292993628,0.0,0.20850202429149797,0.0,1.0
67,13137,GA,Habersham,0.8052700922010196,0.040331974712714845,0.3753832186166811,0.20836607762832893,0.1380310119252375,0.19035549365208587,0.4549696887955579,0.5558552831734086,0.284524263101382,0.33757961783439494,0.0,0.3380566801619434,0.0,0.0
68,13139,GA,Hall,0.6009867448316101,0.09230124432684322,0.8201930239275798,0.16562440852986426,0.15184709526327717,0.05529823778486298,0.2904683396705484,0.8231481064125371,0.40440234144989784,0.35350318471337583,0.0,0.32995951417004044,0.0,1.0
69,13141,GA,Hancock,0.11349027368139275,1.0,0.02132019149951845,0.04441241438752715,0.1633527967722132,0.01848852877959324,0.4642655953126826,0.17235465821031284,0.0,0.8407643312101911,1.0,0.6700404858299596,1.0,0.0
70,13143,GA,Haralson,0.9472760217856482,0.059142881734008584,0.009344141458939978,0.042936371775183314,0.16055466766807658,0.0121135948038274,0.40367608139760097,0.6359327816873284,0.2625298742682969,0.4458598726114649,0.0,0.40080971659919024,0.0,1.0
71,13145,GA,Harris,0.7707228045940683,0.2275712646466186,0.061823515068200455,0.08023484783361585,0.22903291817361013,0.09253852067364766,0.37270999654191145,0.545674568176934,0.6646288663364622,0.08598726114649681,0.0,0.08704453441295544,0.0,1.0
72,13147,GA,Hart,0.7538579865064263,0.2488692468551635,0.07461820524631566,0.07666348801601691,0.08145306147595992,0.0,0.5578156721198867,0.44262696370310267,0.17086349624190364,0.5191082802547771,0.0,0.42914979757085026,0.0,0.0
73,13149,GA,Heard,0.8741177875543314,0.128157357320171,0.034625558736489266,0.04200612565308311,0.19833124421029313,0.029460318345759542,0.37234858316389224,0.6778674124351367,0.27236673478577117,0.46496815286624205,0.0,0.4514170040485829,0.0,1.0
74,13151,GA,Henry,0.466219904854488,0.4898674979188644,0.16139477337841954,0.27273604054237705,0.17336298445589773,0.09403245516017522,0.1816225335634543,0.9128805407914122,0.6145266876796786,0.1114649681528662,0.0,0.10121457489878542,0.0,1.0
75,13153,GA,Houston,0.5637582720051254,0.3802383465765108,0.1709171085344921,0.22579697056739773,0.20551396460788418,0.11961935176840355,0.2622029748971003,0.7478726836614622,0.5384295660004849,0.23566878980891717,0.0,0.24898785425101214,0.0,1.0
76,13155,GA,Irwin,0.6839461483803568,0.34651309865177793,0.051038482638180074,0.05785814475700859,0.01537980843634091,0.0,0.4642778672141058,0.5781152144842309,0.15538083197672406,0.5509554140127388,0.0,0.5303643724696357,1.0,0.0
77,13157,GA,Jackson,0.8462699723913185,0.08680628446801003,0.17384423353973832,0.15856803281297624,0.11034897033983149,0.03458536780945973,0.3203679061156412,0.7296555485014287,0.45931903986699457,0.28662420382165604,0.0,0.2510121457489879,0.0,0.0
78,13159,GA,Jasper,0.7104305636247549,0.29231988694679806,0.09250977357075456,0.017476638061352218,0.21106621554322205,0.01254068225913575,0.35141342506808354,0.6270632565296334,0.33867895119670255,0.3885350318471337,0.0,0.4331983805668016,0.0,1.0
